X,Y,Z,VX,VY,VZ
     -9.63,      -6.71,      -7.39,    -122.41,     -85.75,     -93.66 
    -17.33,     -11.51,       0.03,    -216.24,    -143.99,       0.71 
    -11.68,       7.12,      -9.63,    -146.33,      90.28,    -121.42 
      3.23,      10.97,      11.12,      40.96,     137.02,     139.20 
     14.97,       5.08,       4.34,     188.65,      64.63,      55.24 
      5.43,       8.56,       6.56,      68.00,     105.66,      80.80 
    -15.29,       4.29,      -5.68,    -191.41,      55.46,     -71.67 
     15.63,      -2.72,     -12.84,     196.22,     -33.18,    -160.23 
     -1.70,       4.88,       3.22,     -22.96,      66.05,      42.21 
      0.80,      15.01,       9.85,      10.15,     188.53,     124.52 
    -10.35,       8.90,      -3.15,    -130.72,     112.04,     -40.99 
     -7.04,       7.24,       3.94,     -89.82,      93.17,      52.30 
     -9.14,      -0.42,       9.26,    -117.89,      -4.23,     119.39 
     -8.59,      15.67,       3.33,    -107.45,     195.33,      42.56 
    -16.09,       6.96,      -6.08,    -200.25,      86.76,     -75.34 
     -8.48,      -7.56,       9.05,    -107.33,     -92.01,     112.71 
     -3.43,     -12.22,      -9.43,     -44.26,    -154.32,    -119.98 
     -0.14,       4.51,     -16.31,      -1.05,      56.22,    -204.18 
      8.79,      -1.34,       5.86,     111.93,     -15.49,      74.18 
     11.75,      13.58,      -0.03,     148.43,     171.06,       0.37 
     -4.62,      -4.50,      -8.25,     -58.37,     -57.31,    -111.86 
     -7.31,      -6.39,      -2.07,     -93.43,     -82.26,     -30.02 
      6.17,       2.34,      -6.64,      80.45,      32.88,     -86.72 
     -7.58,      -0.01,       8.63,     -97.54,       0.79,     112.41 
    -10.78,      -2.62,      -9.93,    -137.20,     -31.36,    -125.73 
      0.48,       1.18,      -0.09,      14.10,      11.69,     -10.99 
    -15.73,      -6.16,     -10.04,    -197.45,     -77.45,    -126.32 
    -17.06,       1.92,      -6.12,    -213.47,      24.31,     -76.88 
    -13.10,       8.83,       3.11,    -167.14,     113.32,      38.74 
    -12.86,      12.84,      -0.68,    -161.04,     160.56,      -7.27 
    -14.24,      -8.88,      -2.07,    -177.10,    -110.58,     -26.07 
    -13.46,       0.44,      -4.81,    -170.19,       5.57,     -60.40 
     17.95,      -1.99,     -14.17,     224.63,     -25.19,    -177.39 
    -13.87,       6.89,       8.09,    -174.29,      87.60,     102.47 
      9.12,      -8.68,      -4.67,     117.66,    -110.98,     -60.88 
     -0.83,       0.95,       6.46,     -13.11,       9.80,      87.04 
      9.86,      -9.22,      26.56,     124.44,    -113.80,     334.39 
      4.65,       8.81,      -8.97,      59.25,     112.20,    -114.49 
     -4.20,       5.82,       6.65,     -52.25,      73.70,      87.37 
     -9.33,      -4.13,       8.63,    -114.65,     -51.04,     107.87 
     -5.58,       1.96,      12.77,     -70.16,      24.50,     159.55 
     17.33,      -0.31,      -7.32,     220.02,      -7.12,    -101.56 
    -10.63,       9.65,       0.80,    -135.02,     123.04,      10.54 
     -8.03,     -12.38,      -5.65,    -102.02,    -155.90,     -72.92 
    -11.54,      13.49,       0.96,    -144.53,     168.88,      11.93 
     -0.19,      16.93,       7.51,      -1.63,     212.59,      95.36 
      9.59,      17.27,       7.67,     120.11,     215.81,      95.27 
      7.52,      -7.60,       5.12,      95.39,     -98.01,      65.13 
      8.47,       0.84,       9.58,     108.19,      11.79,     123.47 
    -12.62,      -1.38,       7.10,    -158.76,     -17.21,      90.94 
     -9.99,       8.67,      -5.75,    -126.57,     110.16,     -73.22 
     -4.75,      10.69,     -11.72,     -60.61,     134.33,    -146.13 
      5.79,       5.28,      -5.38,      75.15,      68.83,     -69.25 
    -13.75,      -8.62,      14.78,    -171.87,    -107.80,     184.78 
     -0.54,      15.23,      11.45,      -6.43,     190.23,     143.63 
      3.46,       4.18,      17.67,      43.70,      53.29,     222.48 
     -3.27,       6.56,     -11.18,     -42.07,      83.34,    -142.24 
      0.23,      14.98,       6.54,       3.60,     187.67,      82.29 
      8.54,       5.93,       5.75,     109.24,      77.43,      75.30 
    -15.80,       8.58,      -1.21,    -198.12,     107.73,     -15.33 
    -12.88,     -11.78,      -1.18,    -162.15,    -147.89,     -14.06 
      2.28,       4.37,      13.90,      29.01,      54.08,     172.95 
      2.04,      -2.46,     -19.39,      25.82,     -30.78,    -243.74 
      9.22,       8.79,     -12.87,     115.90,     110.05,    -161.61 
     23.71,       3.55,      19.90,     255.60,      47.62,     220.04 
     -4.15,      -3.76,       3.42,     -59.47,     -47.04,      44.41 
      0.70,     -20.28,      -0.56,       9.78,    -253.34,      -7.22 
      5.91,       8.80,       3.30,      74.77,     111.38,      43.03 
      5.04,     -11.17,      11.47,      63.99,    -141.33,     146.23 
     17.01,       8.10,       2.89,     214.33,     102.05,      36.11 
      4.98,       1.64,     -14.37,      62.62,      20.52,    -181.35 
     -1.54,       2.09,      -3.73,     -26.66,      23.12,     -46.00 
     14.44,      20.66,      -1.94,     181.95,     259.53,     -24.78 
      4.63,      10.06,      11.16,      59.28,     126.97,     140.25 
     -7.13,      -6.99,      -4.46,     -90.90,     -90.64,     -57.69 
     -6.98,     -11.65,       6.72,     -88.21,    -147.33,      85.16 
     -5.08,     -13.47,      -0.85,     -62.83,    -167.46,     -11.04 
     21.73,      -6.92,      -4.51,     272.06,     -87.11,     -56.30 
      4.41,      -4.38,       4.12,      57.89,     -59.85,      56.46 
    -17.30,       5.81,       2.15,    -216.34,      73.88,      27.63 
      6.04,      -4.99,     -19.31,      76.15,     -62.57,    -242.82 
     -0.29,      11.27,       8.27,      -3.85,     143.05,     105.75 
     15.59,     -10.77,     -14.17,     196.09,    -135.05,    -178.39 
      7.80,       4.35,       4.28,     100.92,      58.92,      56.95 
    -10.13,      -0.05,     -13.08,    -128.39,      -0.64,    -165.04 
      3.34,      -1.33,      -0.65,      42.72,     -23.15,     -19.26 
      5.14,      -2.23,      11.72,      65.68,     -26.93,     148.93 
     -5.48,       6.07,       6.12,     -66.97,      74.57,      75.57 
     69.61,     426.08,      52.86,     692.16,    4268.12,     519.96 
      4.76,       9.33,      -8.43,      61.03,     119.85,    -107.92 
      9.45,       7.03,     -14.81,     119.14,      88.33,    -186.71 
    -13.50,      -8.13,      -1.95,    -170.22,    -103.56,     -24.60 
      5.90,      -0.34,       1.60,      76.68,      -8.61,      18.14 
     -3.48,      -5.32,       7.45,     -42.59,     -65.98,      92.77 
    -14.31,      -2.14,      11.52,    -179.38,     -26.85,     144.85 
     12.50,      -3.93,      -8.31,     159.68,     -49.89,    -105.55 
    -14.30,       4.98,      -5.91,    -180.56,      63.62,     -73.85 
      0.89,       3.85,      -2.59,      19.53,      53.09,     -31.79 
      7.46,      -0.98,      12.14,      94.85,     -14.13,     154.71 
      1.54,     -15.68,      -9.57,      20.35,    -197.55,    -120.81 
      4.63,      -4.11,       6.80,      54.78,     -54.23,      88.34 
     15.82,      24.52,      17.97,     199.12,     307.76,     227.55 
     -0.37,      11.48,     -10.88,      -4.48,     145.38,    -138.36 
     -6.65,       7.00,       8.25,     -84.97,      89.79,     105.42 
     19.55,      11.92,      -6.68,     245.62,     148.92,     -84.27 
     -7.27,     -18.59,      -5.09,     -91.36,    -233.26,     -65.35 
     -7.74,     -12.44,       0.23,     -98.29,    -157.74,       4.44 
     -0.04,       2.10,      -2.42,       3.64,      26.29,     -31.93 
     -1.60,      14.31,      -3.58,     -20.87,     180.43,     -45.59 
    -11.68,       1.92,       3.26,    -144.29,      23.90,      41.30 
      4.92,       6.93,       6.65,      65.65,      89.86,      86.33 
     -5.21,       4.48,      -4.21,     -66.36,      58.06,     -57.55 
     -4.52,      -6.69,       4.49,     -61.27,     -86.68,      60.64 
     -5.96,       6.44,      -5.75,     -76.90,      82.68,     -75.87 
    -13.72,      -0.83,      12.68,    -171.85,      -9.10,     158.99 
    -14.13,      -2.13,       5.79,    -175.40,     -26.61,      72.77 
      0.38,      10.08,     -11.35,       4.58,     128.58,    -144.11 
     -0.98,       2.18,      -1.50,      -4.39,      29.41,     -14.62 
      0.42,      -3.14,       0.31,       5.98,     -30.38,      -3.06 
      1.04,      -8.59,      -4.84,      23.11,     -98.47,     -57.98 
     -2.90,       7.66,     -19.46,     -35.54,      96.28,    -243.83 
    -10.80,       2.39,       8.44,    -136.99,      32.29,     107.96 
    -10.12,       8.93,     -13.87,    -127.31,     111.92,    -174.22 
    -10.57,     -10.43,       4.13,    -132.97,    -131.20,      52.04 
     -8.43,       6.81,       0.05,    -109.87,      86.95,      -0.16 
     -3.53,      -7.01,       5.23,     -47.71,     -92.42,      67.58 
     18.10,       4.03,       4.45,     226.39,      49.97,      55.30 
      4.47,       4.30,       2.79,      57.75,      57.66,      42.26 
     -8.97,      -7.10,       1.81,    -111.42,     -90.58,      21.21 
    -10.02,      -2.55,      -2.44,    -123.74,     -32.21,     -31.27 
      1.11,     -15.71,      -8.08,      12.83,    -196.13,     -99.73 
     -8.39,     -15.05,      -4.60,    -104.37,    -187.92,     -58.38 
      2.83,       4.66,      -4.16,      41.20,      65.29,     -57.74 
      5.69,      -7.36,     -10.42,      71.37,     -93.67,    -133.15 
     -2.50,      -6.54,      -1.60,     -29.86,     -65.02,     -27.09 
      0.46,      10.52,     -11.28,       6.06,     131.94,    -144.01 
     37.08,      -4.63,       7.76,     465.34,     -57.94,      97.91 
      3.92,      -9.66,     -19.63,      49.25,    -121.92,    -246.67 
     11.53,       6.50,     -13.31,     145.15,      82.02,    -167.52 
     12.66,      11.80,       4.19,     158.73,     147.77,      51.51 
      7.87,       0.37,       7.53,     102.12,       6.54,      96.55 
      5.33,      -4.49,      -3.67,      47.10,     -54.87,     -33.16 
     11.41,      10.99,      -5.03,     144.16,     136.73,     -63.03 
     -6.66,      -5.96,      -4.04,     -86.02,     -77.35,     -53.97 
    -11.34,      -8.33,       0.40,    -143.40,    -107.18,       5.76 
      3.65,       7.04,      28.91,      44.79,      88.45,     362.10 
     -8.45,       7.69,       3.66,    -106.65,      96.84,      46.00 
      8.25,      16.52,      -3.42,     104.41,     207.33,     -42.88 
    -10.67,      -1.81,      13.13,    -133.36,     -22.48,     164.66 
     -4.45,      -5.07,      -3.52,     -60.40,     -64.17,     -47.15 
     -8.75,      12.56,      -2.44,    -110.70,     158.68,     -30.54 
     -5.55,      20.62,      -0.54,     -68.19,     257.60,      -6.93 
     -5.05,       6.21,       7.98,     -67.37,      79.33,     103.60 
     10.10,       4.02,      10.66,     126.79,      50.80,     133.68 
      9.86,     -10.92,     -11.49,     124.29,    -136.69,    -142.84 
      3.63,      -5.48,      -4.53,      50.38,     -72.56,     -60.02 
    -14.26,      -6.56,      -9.07,    -178.41,     -82.62,    -115.03 
      9.14,       0.83,      11.99,     115.35,      11.04,     151.62 
      8.50,      -4.57,     -11.77,     107.53,     -58.17,    -150.15 
     -3.25,       6.43,       9.16,     -40.49,      79.54,     115.55 
    -16.82,      -4.18,       6.70,    -210.31,     -52.21,      84.98 
      6.09,      -4.00,      21.95,      76.54,     -49.13,     274.37 
      1.01,      17.65,      -1.88,      13.23,     222.38,     -22.79 
     10.31,      -8.99,      14.08,     130.02,    -113.54,     177.12 
     -1.91,      -2.02,       0.77,     -26.60,     -22.34,      -2.45 
    -13.88,       2.55,       8.03,    -173.65,      32.12,     100.66 
     -0.26,     -15.48,      11.83,      -4.25,    -193.71,     147.81 
     -0.92,      16.25,       6.15,     -11.49,     203.96,      77.36 
     -0.63,     -13.56,      -6.46,      -7.34,    -169.07,     -81.35 
    -19.82,       7.64,      -9.72,    -247.75,      96.52,    -121.96 
     -8.19,      16.84,     -21.48,    -103.42,     211.54,    -268.81 
     -1.02,      19.18,      -7.96,     -13.42,     240.54,     -99.63 
     -0.21,      12.06,      -8.44,      -1.95,     152.85,    -107.19 
     -6.06,      14.91,     -10.55,     -76.36,     186.66,    -132.17 
      7.00,      12.21,     -11.94,      88.98,     154.17,    -150.49 
     -9.39,       3.78,       7.42,    -119.68,      50.31,      95.83 
     11.50,       4.04,      -7.16,     146.75,      52.06,     -91.88 
     -1.83,      10.67,     -16.99,     -23.26,     134.22,    -213.36 
    -14.74,      -2.26,       5.13,    -182.89,     -27.83,      64.52 
     -6.33,       6.96,       4.38,     -84.51,      89.05,      58.69 
      0.10,       7.56,     -14.52,       2.03,      94.70,    -180.72 
      9.08,      -1.85,      16.09,     114.21,     -22.39,     202.60 
      6.40,       9.79,      10.28,      80.40,     120.85,     127.90 
      3.10,      -1.39,      14.56,      39.75,     -15.74,     184.47 
      4.81,      15.87,       5.58,      62.14,     199.17,      71.65 
     10.68,       0.81,     -20.49,     134.28,       9.66,    -256.71 
      7.06,      -4.84,      -4.44,      91.66,     -63.51,     -59.41 
      9.38,       4.92,       8.45,     120.13,      63.14,     106.13 
      9.17,     -12.40,       1.88,     117.35,    -156.65,      22.55 
     -5.53,       6.35,       0.33,     -71.10,      80.83,       6.76 
     11.52,       0.04,      12.80,     146.27,       1.37,     162.57 
      9.13,      -0.89,     -20.14,     115.30,     -11.46,    -251.67 
     18.77,      -1.66,      -8.74,     236.20,     -22.01,    -109.67 
     -1.58,      -5.35,       1.66,     -20.92,     -70.89,      20.94 
     24.41,      -7.30,      10.26,     305.51,     -91.00,     128.38 
     -1.36,       7.74,       2.33,     -17.15,      96.33,      29.77 
     11.86,      -4.95,      -6.68,     151.50,     -62.88,     -84.53 
      6.10,      10.14,     -11.39,      61.79,     116.17,    -121.92 
      8.16,       6.19,       3.74,     105.32,      80.07,      49.78 
      2.14,       5.17,      -5.60,      31.97,      68.29,     -73.66 
      7.20,       1.34,       5.83,      92.09,      16.61,      75.20 
      5.22,       7.86,      -1.09,      67.62,     103.02,     -14.87 
      0.03,       4.30,      -0.14,       6.67,      51.92,       5.66 
     -8.33,      -2.40,      16.03,    -103.98,     -29.35,     200.49 
      4.09,      14.48,       8.08,      51.75,     182.23,     101.37 
     -3.64,      -7.27,      10.53,     -47.02,     -92.11,     133.29 
     -7.32,      -6.46,       7.33,     -93.98,     -81.85,      94.70 
      4.19,      -4.35,      -0.51,      54.37,     -47.77,      -4.50 
      5.63,       5.25,      -5.14,      73.65,      68.88,     -68.94 
     -9.07,       4.51,      -0.61,    -111.61,      56.06,      -8.05 
    -14.51,       7.06,       1.20,    -183.20,      88.84,      14.78 
      3.97,      -5.25,       2.80,      54.89,     -68.98,      35.67 
     -7.93,      14.98,       6.92,     -99.31,     187.55,      86.96 
     -0.31,      13.83,     -17.46,      -3.45,     173.04,    -218.49 
     10.02,       0.58,      16.73,     126.83,       7.84,     211.11 
